RowId,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,Hour,DayOfWeek,Month,CLOUD_algumas nuvens,CLOUD_c̩u claro,CLOUD_c̩u limpo,CLOUD_c̩u pouco nublado,CLOUD_nublado,CLOUD_nuvens dispersas,CLOUD_nuvens quebradas,CLOUD_nuvens quebrados,CLOUD_sem observa̤̣o,CLOUD_tempo nublado
4444,37.1,29.5,90.1,2.0,20.0,1011.0,68.0,5.0,0,14,3,10,False,False,False,False,False,True,False,False,False,False
4445,42.8,45.1,77.5,2.0,16.0,1024.0,42.0,8.0,0,9,1,10,False,True,False,False,False,False,False,False,False,False
4446,39.2,12.9,90.1,2.0,16.0,1018.0,88.0,2.0,0,10,6,8,False,False,False,False,False,True,False,False,False,False
4447,40.7,34.3,87.5,0.0,15.0,1007.0,82.0,12.0,0,17,1,11,False,False,False,False,False,False,False,True,False,False
4448,37.7,48.7,91.3,2.0,33.0,1017.0,24.0,5.0,0,12,0,8,False,True,False,False,False,False,False,False,False,False
4449,40.0,16.9,87.9,0.0,20.0,1020.0,49.0,1.0,0,19,1,10,False,True,False,False,False,False,False,False,False,False
4450,38.1,2.3,64.2,0.0,13.0,1020.0,93.0,4.0,0,2,4,5,False,False,False,False,False,False,False,False,True,False
4451,39.4,5.6,85.3,0.0,12.0,1026.0,100.0,0.0,0,21,4,11,False,False,False,False,False,True,False,False,False,False
4452,40.0,0.0,76.3,0.0,17.0,1015.0,100.0,3.0,0,5,0,7,False,False,False,False,False,False,False,False,True,False
4453,40.9,2.2,81.2,0.0,18.0,1020.0,88.0,1.0,0,20,6,9,False,False,False,False,False,False,True,False,False,False
4454,46.5,150.3,73.0,2.0,12.0,1022.0,100.0,2.0,0,8,4,9,False,False,False,True,False,False,False,False,False,False
4455,39.8,65.5,89.6,2.0,20.0,1016.0,82.0,3.0,0,12,2,8,True,False,False,False,False,False,False,False,False,False
4456,40.0,27.1,87.4,2.0,14.0,1020.0,87.0,0.0,0,7,1,9,False,True,False,False,False,False,False,False,False,False
4457,40.0,0.0,68.3,0.0,16.0,1016.0,100.0,0.0,0,3,3,6,False,False,False,False,False,False,True,False,False,False
4458,35.2,29.1,80.9,2.0,22.0,1014.0,60.0,3.0,0,15,3,11,False,True,False,False,False,False,False,False,False,False
4459,40.0,10.1,81.7,0.0,17.0,1016.0,100.0,2.0,0,2,2,7,False,False,False,False,False,False,True,False,False,False
4460,38.4,18.2,85.5,2.0,19.0,1021.0,82.0,5.0,0,19,5,8,False,False,False,False,False,False,False,False,True,False
4461,47.0,0.0,83.0,0.0,4.0,1029.0,93.0,1.0,0,4,0,2,False,True,False,False,False,False,False,False,False,False
4462,37.7,0.0,90.7,0.0,8.0,1029.0,100.0,1.0,0,21,1,2,True,False,False,False,False,False,False,False,False,False
4463,38.9,27.8,88.4,2.0,14.0,1009.0,93.0,4.0,0,15,5,1,False,False,False,False,False,False,False,False,False,True
4464,43.8,7.3,86.3,0.0,19.0,1018.0,93.0,1.0,0,3,1,7,False,False,False,False,False,False,False,True,False,False
4465,42.4,28.4,69.9,2.0,12.0,1022.0,100.0,2.0,0,10,1,12,False,False,False,False,False,False,False,False,True,False
4466,36.6,9.4,67.8,2.0,26.0,1019.0,24.0,5.0,0,12,0,5,False,False,False,False,False,False,False,False,True,False
4467,42.8,3.2,85.7,0.0,15.0,1022.0,100.0,1.0,0,5,0,9,False,False,False,False,False,False,False,False,True,False
4468,41.4,130.7,77.4,0.0,15.0,1030.0,93.0,2.0,0,17,6,12,False,True,False,False,False,False,False,False,False,False
4469,41.9,8.5,65.3,1.0,11.0,1016.0,82.0,4.0,0,7,4,11,False,True,False,False,False,False,False,False,False,False
4470,42.8,26.3,83.8,1.0,18.0,1008.0,72.0,2.0,0,19,6,4,False,False,False,False,False,True,False,False,False,False
4471,42.1,0.0,75.9,0.0,10.0,985.0,100.0,0.0,0,6,0,11,False,False,False,False,False,False,False,True,False,False
4472,36.8,16.4,92.9,2.0,22.0,1016.0,78.0,5.0,0,13,3,7,True,False,False,False,False,False,False,False,False,False
4473,34.7,3.6,84.4,0.0,9.0,1027.0,87.0,2.0,0,1,4,2,True,False,False,False,False,False,False,False,False,False
4474,39.6,1.8,71.0,0.0,11.0,1013.0,81.0,7.0,0,2,6,1,False,False,False,False,False,True,False,False,False,False
4475,37.4,0.0,93.0,0.0,8.0,1020.0,81.0,3.0,0,5,6,2,False,True,False,False,False,False,False,False,False,False
4476,51.1,1.3,79.3,0.0,12.0,1020.0,93.0,2.0,1,2,0,3,False,False,False,False,False,False,False,False,True,False
4477,39.8,34.2,91.5,2.0,28.0,1014.0,61.0,2.0,0,11,3,8,False,True,False,False,False,False,False,False,False,False
4478,43.9,13.3,78.6,2.0,16.0,1023.0,59.0,3.0,0,13,1,11,False,True,False,False,False,False,False,False,False,False
4479,38.4,28.7,84.5,2.0,27.0,1015.0,44.0,5.0,0,18,5,8,False,True,False,False,False,False,False,False,False,False
4480,42.4,0.0,76.2,0.0,16.0,1020.0,55.0,0.0,0,22,2,10,False,True,False,False,False,False,False,False,False,False
4481,40.2,4.9,67.8,0.0,17.0,1021.0,100.0,2.0,0,23,6,6,False,False,False,False,False,True,False,False,False,False
4482,47.0,0.0,75.2,0.0,15.0,1021.0,100.0,1.0,0,0,3,9,False,False,False,False,False,False,True,False,False,False
4483,48.1,84.4,60.4,2.0,10.0,1014.0,93.0,1.0,0,7,4,6,False,False,False,True,False,False,False,False,False,False
4484,35.8,27.9,98.9,0.0,11.0,1026.0,76.0,3.0,0,19,6,2,True,False,False,False,False,False,False,False,False,False
4485,41.4,0.0,86.4,0.0,4.0,1030.0,93.0,1.0,0,22,6,2,False,True,False,False,False,False,False,False,False,False
4486,38.6,4.6,84.5,0.0,17.0,1016.0,40.0,4.0,0,2,6,9,False,False,False,False,False,False,False,False,True,False
4487,45.8,0.0,82.8,0.0,14.0,1018.0,93.0,1.0,0,3,6,7,False,False,False,False,False,True,False,False,False,False
4488,38.9,2.5,77.1,0.0,15.0,1013.0,77.0,3.0,0,23,4,11,False,True,False,False,False,False,False,False,False,False
4489,34.4,23.8,103.9,2.0,14.0,1013.0,77.0,10.0,0,11,1,3,False,False,False,True,False,False,False,False,False,False
4490,34.1,26.0,79.5,2.0,18.0,1025.0,37.0,5.0,0,14,0,12,False,False,False,False,False,False,False,False,True,False
4491,36.0,12.5,86.5,2.0,15.0,1031.0,82.0,2.0,0,13,6,12,False,True,False,False,False,False,False,False,False,False
4492,46.3,0.0,77.9,0.0,15.0,1021.0,82.0,2.0,0,21,0,10,False,True,False,False,False,False,False,False,False,False
4493,40.0,0.0,77.2,0.0,18.0,1018.0,53.0,4.0,0,4,4,5,False,False,False,False,False,False,False,False,True,False
4494,35.3,13.8,87.9,0.0,7.0,1010.0,81.0,3.0,0,23,5,10,False,True,False,False,False,False,False,False,False,False
4495,43.6,14.0,70.1,2.0,13.0,1011.0,76.0,8.0,2,13,3,11,False,False,False,False,False,False,False,False,True,False
4496,43.5,29.9,86.0,2.0,25.0,1012.0,44.0,5.0,0,16,4,9,True,False,False,False,False,False,False,False,False,False
4497,32.9,18.5,75.3,0.0,14.0,1023.0,93.0,2.0,0,20,0,12,False,False,False,False,False,False,False,True,False,False
4498,37.8,31.6,84.5,2.0,20.0,1016.0,73.0,2.0,0,16,5,9,False,False,False,False,False,True,False,False,False,False
4499,39.9,7.1,64.6,2.0,11.0,1015.0,100.0,6.0,1,6,2,6,False,False,False,False,False,False,False,False,True,False
4500,39.3,2.7,70.9,0.0,11.0,1022.0,76.0,4.0,0,3,2,11,False,False,False,False,False,False,False,False,False,True
4501,37.8,22.5,79.5,2.0,27.0,1015.0,20.0,5.0,0,12,1,5,False,False,False,False,False,False,False,False,True,False
4502,41.7,0.0,87.3,0.0,17.0,1016.0,93.0,3.0,0,2,2,8,False,True,False,False,False,False,False,False,False,False
4503,31.7,35.1,99.1,2.0,15.0,1030.0,82.0,4.0,0,16,3,2,True,False,False,False,False,False,False,False,False,False
4504,41.7,30.5,87.8,2.0,20.0,1021.0,64.0,6.0,0,18,4,8,False,True,False,False,False,False,False,False,False,False
4505,43.2,0.0,90.0,0.0,21.0,1016.0,35.0,3.0,0,6,6,8,False,True,False,False,False,False,False,False,False,False
4506,47.3,0.0,71.3,0.0,13.0,1010.0,82.0,1.0,0,2,0,4,False,False,True,False,False,False,False,False,False,False
4507,42.2,8.8,65.8,2.0,16.0,1014.0,26.0,4.0,0,6,1,5,False,False,False,False,False,False,False,False,True,False
4508,34.8,60.6,87.6,0.0,16.0,1014.0,100.0,1.0,0,0,0,6,False,False,False,False,False,True,False,False,False,False
4509,38.3,4.0,64.2,0.0,19.0,1020.0,63.0,1.0,0,1,0,5,False,False,False,False,False,False,False,False,True,False
4510,51.2,15.2,74.9,0.0,19.0,1017.0,82.0,3.0,0,0,2,8,False,False,False,False,False,False,False,False,True,False
4511,37.8,48.9,65.3,2.0,22.0,1018.0,68.0,2.0,0,15,4,6,False,False,False,False,False,False,False,False,True,False
4512,40.0,56.8,87.4,2.0,25.0,1024.0,38.0,3.0,0,17,1,10,False,True,False,False,False,False,False,False,False,False
4513,39.2,139.1,73.2,2.0,19.0,1020.0,67.0,7.0,0,15,0,6,False,False,False,False,False,False,False,False,True,False
4514,40.7,21.2,77.2,0.0,17.0,1021.0,88.0,3.0,0,23,5,8,False,False,False,False,False,False,False,False,True,False
4515,36.3,21.6,78.6,0.0,17.0,1020.0,82.0,4.0,0,21,5,5,False,False,False,False,False,False,False,False,True,False
4516,51.0,2.1,69.7,0.0,10.0,1012.0,87.0,6.0,0,22,3,11,False,False,False,False,False,False,False,False,True,False
4517,37.3,24.7,88.2,0.0,13.0,1019.0,82.0,2.0,0,17,0,11,True,False,False,False,False,False,False,False,False,False
4518,39.6,37.4,88.3,2.0,16.0,1017.0,100.0,1.0,0,10,0,9,False,False,False,False,False,False,False,False,True,False
4519,38.4,21.9,87.1,0.0,11.0,1024.0,76.0,2.0,0,20,4,2,True,False,False,False,False,False,False,False,False,False
4520,43.7,2.4,77.8,2.0,18.0,1015.0,100.0,3.0,0,8,5,7,False,False,False,False,True,False,False,False,False,False
4521,48.0,0.0,70.4,0.0,4.0,1020.0,93.0,2.0,0,4,5,1,False,True,False,False,False,False,False,False,False,False
4522,40.7,83.6,83.1,2.0,22.0,1014.0,100.0,5.0,0,18,4,7,False,False,False,False,False,False,False,False,True,False
4523,38.7,0.0,71.3,0.0,10.0,1016.0,100.0,0.0,0,5,1,4,False,False,False,True,False,False,False,False,False,False
4524,40.5,3.8,60.5,0.0,12.0,1016.0,87.0,2.0,0,0,1,5,False,False,False,False,False,True,False,False,False,False
4525,38.8,9.7,87.9,2.0,15.0,1029.0,42.0,3.0,0,14,1,2,False,True,False,False,False,False,False,False,False,False
4526,44.0,1.3,85.5,0.0,12.0,1019.0,93.0,0.0,0,4,3,8,False,True,False,False,False,False,False,False,False,False
4527,42.3,0.0,75.4,0.0,7.0,1019.0,87.0,0.0,0,23,4,1,False,False,False,False,False,False,False,True,False,False
4528,42.7,12.1,81.4,0.0,21.0,1018.0,77.0,1.0,0,22,4,9,False,False,False,False,False,False,False,False,True,False
4529,40.4,96.9,77.9,0.0,13.0,1003.0,82.0,1.0,2,18,1,11,False,False,False,False,False,False,False,False,True,False
4530,34.7,36.6,83.4,2.0,13.0,1024.0,62.0,3.0,0,16,0,1,True,False,False,False,False,False,False,False,False,False
4531,37.0,24.2,90.6,2.0,22.0,1022.0,22.0,6.0,0,10,2,10,False,True,False,False,False,False,False,False,False,False
4532,36.0,52.1,68.3,2.0,6.0,1022.0,87.0,3.0,0,10,3,1,False,True,False,False,False,False,False,False,False,False
4533,44.2,3.5,88.3,0.0,16.0,1021.0,38.0,3.0,0,0,2,10,False,True,False,False,False,False,False,False,False,False
4534,47.0,0.0,81.7,0.0,7.0,1011.0,75.0,7.0,2,3,5,2,False,False,False,False,False,False,False,False,True,False
4535,36.8,47.7,91.5,2.0,22.0,1019.0,88.0,3.0,0,16,0,7,False,False,False,False,False,False,False,True,False,False
4536,40.4,44.8,89.8,2.0,20.0,1022.0,32.0,7.0,0,10,1,10,False,True,False,False,False,False,False,False,False,False
4537,40.4,0.0,66.8,0.0,14.0,1014.0,100.0,1.0,0,5,2,5,False,False,False,False,False,False,False,False,True,False
4538,47.8,5.6,72.6,0.0,13.0,1022.0,100.0,1.0,0,7,1,12,False,False,False,False,False,False,False,False,True,False
4539,42.3,1.7,84.3,0.0,11.0,1001.0,93.0,4.0,0,4,0,11,False,False,False,False,False,False,False,True,False,False
4540,38.9,22.9,85.8,2.0,19.0,1022.0,88.0,2.0,0,13,2,9,False,False,False,False,False,False,True,False,False,False
4541,37.7,0.0,64.8,0.0,12.0,1021.0,93.0,1.0,0,1,6,6,False,False,False,False,False,False,False,False,True,False
4542,43.1,0.0,91.2,0.0,14.0,1022.0,100.0,1.0,0,1,4,9,False,False,False,False,False,False,False,False,True,False
4543,36.9,52.3,90.5,2.0,22.0,1016.0,73.0,3.0,0,17,0,8,False,False,False,False,False,False,False,True,False,False
4544,45.3,0.0,84.6,0.0,18.0,1016.0,93.0,4.0,0,2,1,8,False,False,False,False,False,False,False,False,False,True
4545,31.5,24.4,95.8,2.0,13.0,1029.0,50.0,1.0,0,14,0,2,False,True,False,False,False,False,False,False,False,False
4546,44.8,0.0,84.4,0.0,17.0,1016.0,100.0,2.0,0,2,3,8,False,False,False,False,False,False,False,False,True,False
4547,46.8,62.5,80.1,2.0,4.0,1029.0,70.0,5.0,0,8,2,2,False,True,False,False,False,False,False,False,False,False
4548,42.6,63.0,79.3,2.0,13.0,1003.0,93.0,1.0,0,10,0,11,False,False,False,False,False,False,False,True,False,False
4549,45.9,7.7,72.7,0.0,16.0,1019.0,87.0,7.0,0,20,0,9,False,False,False,True,False,False,False,False,False,False
4550,38.8,33.9,84.2,2.0,22.0,1018.0,77.0,3.0,0,12,0,9,False,False,False,False,False,False,True,False,False,False
4551,39.2,0.0,90.9,0.0,8.0,1026.0,93.0,2.0,0,4,3,2,False,False,False,False,False,False,False,False,False,True
4552,41.2,174.8,76.3,2.0,15.0,1013.0,63.0,3.0,0,10,3,6,False,False,False,False,False,False,False,False,True,False
4553,41.3,0.0,75.2,0.0,15.0,1018.0,71.0,2.0,0,5,5,4,False,False,True,False,False,False,False,False,False,False
4554,36.6,67.7,87.7,2.0,17.0,1014.0,93.0,8.0,0,17,1,5,False,False,False,False,True,False,False,False,False,False
4555,44.0,16.5,78.9,0.0,18.0,1017.0,88.0,2.0,0,1,3,8,False,False,False,False,False,False,False,False,True,False
4556,52.5,3.1,61.2,0.0,11.0,1016.0,82.0,2.0,0,2,1,5,False,False,False,False,False,False,True,False,False,False
4557,39.9,0.0,68.7,0.0,17.0,1015.0,88.0,1.0,0,23,0,6,False,False,False,False,False,False,True,False,False,False
4558,46.1,74.5,79.4,2.0,14.0,1021.0,53.0,5.0,0,7,2,10,False,True,False,False,False,False,False,False,False,False
4559,36.8,52.0,92.2,2.0,22.0,1022.0,73.0,4.0,0,16,5,9,False,True,False,False,False,False,False,False,False,False
4560,47.7,2.1,75.2,0.0,15.0,1017.0,100.0,1.0,0,2,6,9,False,False,False,False,False,False,False,False,True,False
4561,51.1,1.3,69.5,0.0,10.0,1022.0,93.0,2.0,1,2,4,4,False,False,False,False,False,False,False,False,True,False
4562,45.3,1.5,77.4,0.0,14.0,1021.0,100.0,1.0,0,3,5,9,False,False,False,False,False,True,False,False,False,False
4563,34.3,119.9,72.8,2.0,19.0,1017.0,82.0,4.0,0,15,3,6,False,False,False,False,False,True,False,False,False,False
4564,38.9,13.9,90.9,0.0,15.0,1027.0,71.0,1.0,0,20,0,2,False,True,False,False,False,False,False,False,False,False
4565,32.8,61.8,99.1,2.0,22.0,1026.0,30.0,7.0,0,17,4,2,False,True,False,False,False,False,False,False,False,False
4566,37.0,37.5,93.0,1.0,13.0,1029.0,87.0,4.0,0,18,3,2,True,False,False,False,False,False,False,False,False,False
4567,43.8,0.0,86.3,1.0,17.0,1013.0,93.0,0.0,0,6,3,8,False,True,False,False,False,False,False,False,False,False
4568,34.5,23.4,80.4,2.0,20.0,1015.0,88.0,3.0,0,11,2,5,False,False,False,True,False,False,False,False,False,False
4569,42.1,23.2,89.5,2.0,33.0,1016.0,51.0,3.0,0,16,4,8,False,True,False,False,False,False,False,False,False,False
4570,40.4,129.1,78.1,2.0,20.0,1022.0,43.0,5.0,0,9,2,5,False,False,False,False,False,False,False,False,True,False
4571,37.1,40.3,89.6,2.0,19.0,1015.0,73.0,3.0,0,14,3,9,True,False,False,False,False,False,False,False,False,False
4572,39.8,0.0,89.6,0.0,16.0,1018.0,87.0,0.0,0,23,1,7,False,True,False,False,False,False,False,False,False,False
4573,43.1,29.5,84.7,0.0,10.0,1022.0,76.0,4.0,0,19,3,1,False,True,False,False,False,False,False,False,False,False
4574,44.0,5.5,79.6,0.0,16.0,1018.0,100.0,3.0,0,3,2,8,False,False,False,False,False,False,True,False,False,False
4575,42.5,0.0,89.1,0.0,14.0,1020.0,93.0,2.0,0,1,3,8,False,True,False,False,False,False,False,False,False,False
4576,38.8,15.8,88.8,2.0,28.0,1015.0,65.0,2.0,0,15,6,8,False,True,False,False,False,False,False,False,False,False
4577,39.2,5.6,79.9,0.0,16.0,1005.0,59.0,3.0,0,20,5,11,False,True,False,False,False,False,False,False,False,False
4578,40.2,107.4,90.8,2.0,22.0,1017.0,64.0,8.0,0,17,0,8,False,False,False,False,False,False,False,False,True,False
4579,39.3,0.0,78.5,2.0,16.0,1021.0,82.0,3.0,0,9,0,6,False,False,False,False,False,False,False,False,True,False
4580,41.6,0.0,75.9,0.0,14.0,1011.0,100.0,4.0,0,5,2,5,False,False,False,False,False,False,True,False,False,False
4581,34.4,39.4,74.6,2.0,19.0,1020.0,88.0,2.0,0,10,0,7,False,False,False,False,False,False,True,False,False,False
4582,48.5,9.2,84.9,0.0,14.0,1002.0,93.0,12.0,2,22,5,10,False,False,False,False,False,False,False,False,True,False
4583,36.1,0.0,87.8,0.0,9.0,1010.0,100.0,2.0,0,22,2,10,False,True,False,False,False,False,False,False,False,False
4584,33.2,34.9,88.1,2.0,20.0,1007.0,60.0,4.0,0,15,5,11,False,True,False,False,False,False,False,False,False,False
4585,36.8,45.1,83.5,2.0,26.0,1015.0,65.0,4.0,0,15,6,9,False,False,False,False,False,False,False,False,True,False
4586,35.9,19.9,90.6,2.0,24.0,1016.0,64.0,7.0,0,14,5,7,False,False,False,False,False,False,True,False,False,False
4587,50.7,8.2,67.0,0.0,12.0,1000.0,93.0,3.0,1,7,1,11,False,False,False,False,False,False,False,False,True,False
4588,40.9,12.3,82.1,2.0,12.0,1019.0,71.0,6.0,0,13,0,2,True,False,False,False,False,False,False,False,False,False
4589,44.0,0.0,81.4,0.0,16.0,1018.0,100.0,1.0,0,3,6,9,False,False,False,False,False,False,False,False,True,False
4590,45.5,14.4,70.2,0.0,17.0,1013.0,87.0,4.0,2,23,5,6,False,False,False,False,False,False,False,False,True,False
4591,51.5,0.7,66.1,0.0,16.0,1020.0,100.0,1.0,0,0,4,8,False,False,False,True,False,False,False,False,False,False
4592,37.5,9.0,92.4,0.0,10.0,1026.0,87.0,2.0,0,0,6,3,False,False,False,False,False,False,True,False,False,False
4593,39.7,5.6,84.7,2.0,14.0,1018.0,100.0,0.0,0,7,1,8,False,False,False,False,False,False,False,False,True,False
4594,43.8,41.9,85.4,2.0,28.0,1016.0,31.0,5.0,0,17,6,9,False,False,False,False,False,False,False,False,True,False
4595,42.0,0.0,73.1,0.0,13.0,1019.0,93.0,3.0,1,0,1,4,False,False,False,False,False,False,False,False,True,False
4596,39.6,38.5,88.3,1.0,11.0,1002.0,81.0,3.0,0,17,1,10,True,False,False,False,False,False,False,False,False,False
4597,42.1,19.4,76.6,2.0,11.0,1023.0,93.0,2.0,1,12,1,1,False,False,False,False,False,False,False,False,True,False
4598,42.2,21.9,87.7,2.0,22.0,1020.0,64.0,4.0,0,14,6,7,False,False,False,False,False,True,False,False,False,False
4599,37.0,3.6,68.3,0.0,10.0,1030.0,100.0,1.0,0,21,6,12,False,False,False,False,False,False,False,False,True,False
4600,40.1,18.4,76.8,2.0,20.0,1021.0,49.0,3.0,0,11,5,5,False,False,False,False,False,False,False,False,True,False
4601,42.8,5.0,69.0,0.0,17.0,1019.0,93.0,6.0,0,22,6,5,False,False,False,False,False,False,False,False,True,False
4602,42.8,92.8,83.1,2.0,24.0,1012.0,77.0,4.0,0,17,2,7,False,False,False,False,False,False,False,False,True,False
4603,37.9,7.6,66.2,0.0,16.0,1016.0,93.0,1.0,0,3,1,7,False,False,False,False,False,False,False,False,True,False
4604,43.2,3.8,79.1,1.0,9.0,1019.0,81.0,5.0,0,7,2,11,False,False,False,False,False,False,False,False,True,False
4605,36.6,73.5,96.7,2.0,20.0,1029.0,49.0,2.0,0,15,5,2,False,True,False,False,False,False,False,False,False,False
4606,34.0,11.9,78.3,2.0,12.0,1025.0,82.0,4.0,0,11,5,12,False,False,False,False,False,False,False,True,False,False
4607,40.0,37.9,83.8,2.0,19.0,1017.0,82.0,4.0,0,14,1,10,True,False,False,False,False,False,False,False,False,False
4608,42.6,42.5,69.9,2.0,12.0,1019.0,93.0,3.0,2,10,1,1,False,False,False,False,False,False,False,False,True,False
4609,33.9,27.6,79.6,2.0,20.0,1017.0,77.0,3.0,0,15,2,6,False,False,False,True,False,False,False,False,False,False
4610,40.6,3.4,87.6,0.0,20.0,1016.0,100.0,1.0,0,0,0,8,False,False,False,False,False,False,False,False,True,False
4611,42.8,6.8,75.9,2.0,17.0,1013.0,100.0,2.0,0,6,0,7,False,False,False,False,False,False,True,False,False,False
4612,37.7,2.2,63.4,0.0,11.0,1016.0,100.0,2.0,0,4,2,5,False,False,False,False,False,False,False,False,True,False
4613,44.0,94.4,85.5,1.0,16.0,1014.0,93.0,1.0,0,7,1,10,False,False,False,False,False,False,False,False,True,False
4614,44.6,14.4,87.5,2.0,14.0,1012.0,87.0,4.0,1,10,6,11,False,False,False,False,False,False,False,False,True,False
4615,42.0,0.0,79.7,0.0,16.0,1013.0,100.0,0.0,0,5,4,9,False,False,False,False,True,False,False,False,False,False
4616,42.4,23.1,82.9,2.0,22.0,1020.0,53.0,4.0,0,16,0,10,False,True,False,False,False,False,False,False,False,False
4617,41.7,0.0,74.4,0.0,10.0,1010.0,81.0,6.0,2,6,3,11,False,False,False,False,False,False,False,False,True,False
4618,36.2,42.9,75.2,2.0,17.0,1017.0,87.0,3.0,0,10,0,6,False,False,False,False,False,False,True,False,False,False
4619,34.8,11.9,86.3,2.0,23.0,1018.0,83.0,4.0,0,13,4,7,False,False,False,False,False,True,False,False,False,False
4620,43.8,17.5,80.9,0.0,14.0,1017.0,87.0,0.0,0,23,3,8,False,True,False,False,False,False,False,False,False,False
4621,36.8,7.3,78.1,2.0,13.0,1015.0,82.0,3.0,1,18,3,4,False,False,False,False,False,False,False,False,True,False
4622,46.9,83.5,63.2,2.0,13.0,1017.0,76.0,4.0,0,7,1,5,False,False,False,False,False,False,False,False,True,False
4623,39.9,120.7,75.2,2.0,18.0,1018.0,68.0,5.0,0,9,0,5,False,False,False,False,False,False,False,False,True,False
4624,43.7,86.0,88.4,2.0,16.0,1028.0,51.0,2.0,0,15,1,2,False,True,False,False,False,False,False,False,False,False
4625,31.1,15.4,79.0,2.0,19.0,1014.0,43.0,1.0,0,10,6,4,False,False,True,False,False,False,False,False,False,False
4626,46.6,9.0,87.6,0.0,13.0,1021.0,100.0,6.0,0,3,2,8,False,False,False,False,False,False,False,False,True,False
4627,44.0,1.8,85.5,0.0,9.0,1016.0,87.0,0.0,0,4,4,10,False,True,False,False,False,False,False,False,False,False
4628,45.2,0.0,80.8,0.0,11.0,1020.0,100.0,0.0,0,4,5,8,True,False,False,False,False,False,False,False,False,False
4629,37.9,13.8,89.1,1.0,27.0,1016.0,73.0,1.0,0,19,5,8,False,True,False,False,False,False,False,False,False,False
4630,40.4,2.3,88.3,0.0,15.0,1022.0,100.0,1.0,0,0,0,9,False,False,False,False,False,True,False,False,False,False
